"x","y","color","pen down?","x","y","color","pen down?"
,,,,,,,,"0","6","105","true"
,,,,,,,,"1","171","105","true"
,,,,,,,,"2","34","105","true"
,,,,,,,,"3","81","105","true"
,,,,,,,,"4","204","105","true"
,,,,,,,,"5","16","105","true"
,,,,,,,,"6","57","105","true"
,,,,,,,,"7","4","105","true"
,,,,,,,,"8","69","105","true"
,,,,,,,,"9","8","105","true"
,,,,,,,,"10","7","105","true"
,,,,,,,,"11","2","105","true"
,,,,,,,,"12","2","105","true"
,,,,,,,,"13","33","105","true"
,,,,,,,,"14","2","105","true"
,,,,,,,,"15","16","105","true"
,,,,,,,,"16","2","105","true"
,,,,,,,,"17","11","105","true"
,,,,,,,,"18","31","105","true"
,,,,,,,,"19","7","105","true"
,,,,,,,,"20","8","105","true"
,,,,,,,,"21","11","105","true"
,,,,,,,,"22","6","105","true"
,,,,,,,,"23","10","105","true"
,,,,,,,,"24","13","105","true"
,,,,,,,,"25","18","105","true"
,,,,,,,,"26","4","105","true"
,,,,,,,,"27","4","105","true"
,,,,,,,,"28","14","105","true"
,,,,,,,,"29","5","105","true"
,,,,,,,,"30","10","105","true"
,,,,,,,,"31","28","105","true"
,,,,,,,,"32","5","105","true"
,,,,,,,,"33","10","105","true"
,,,,,,,,"34","17","105","true"
,,,,,,,,"35","15","105","true"
,,,,,,,,"36","1","105","true"
,,,,,,,,"37","1","105","true"
,,,,,,,,"38","64","105","true"
,,,,,,,,"39","22","105","true"
,,,,,,,,"40","1","105","true"
,,,,,,,,"41","3","105","true"
,,,,,,,,"42","11","105","true"
,,,,,,,,"43","9","105","true"
,,,,,,,,"44","8","105","true"
,,,,,,,,"45","2","105","true"
,,,,,,,,"46","48","105","true"
,,,,,,,,"47","21","105","true"
,,,,,,,,"48","3","105","true"
,,,,,,,,"49","70","105","true"
,,,,,,,,"50","14","105","true"
,,,,,,,,"51","4","105","true"
,,,,,,,,"52","77","105","true"
,,,,,,,,"53","2","105","true"
,,,,,,,,"54","2","105","true"
,,,,,,,,"55","26","105","true"
