"x","y","color","pen down?","x","y","color","pen down?"
,,,,,,,,"0","43","105","true"
,,,,,,,,"1","8","105","true"
,,,,,,,,"2","8","105","true"
,,,,,,,,"3","163","105","true"
,,,,,,,,"4","36","105","true"
,,,,,,,,"5","6","105","true"
,,,,,,,,"6","54","105","true"
,,,,,,,,"7","3","105","true"
,,,,,,,,"8","84","105","true"
,,,,,,,,"9","24","105","true"
,,,,,,,,"10","12","105","true"
,,,,,,,,"11","18","105","true"
,,,,,,,,"12","4","105","true"
,,,,,,,,"13","105","105","true"
,,,,,,,,"14","21","105","true"
,,,,,,,,"15","16","105","true"
,,,,,,,,"16","10","105","true"
,,,,,,,,"17","16","105","true"
,,,,,,,,"18","3","105","true"
,,,,,,,,"19","6","105","true"
,,,,,,,,"20","6","105","true"
,,,,,,,,"21","13","105","true"
,,,,,,,,"22","11","105","true"
,,,,,,,,"23","5","105","true"
,,,,,,,,"24","17","105","true"
,,,,,,,,"25","1","105","true"
,,,,,,,,"26","2","105","true"
,,,,,,,,"27","1","105","true"
,,,,,,,,"28","2","105","true"
,,,,,,,,"29","40","105","true"
,,,,,,,,"30","12","105","true"
,,,,,,,,"31","16","105","true"
,,,,,,,,"32","3","105","true"
,,,,,,,,"33","1","105","true"
,,,,,,,,"34","6","105","true"
,,,,,,,,"35","5","105","true"
,,,,,,,,"36","25","105","true"
,,,,,,,,"37","11","105","true"
,,,,,,,,"38","3","105","true"
,,,,,,,,"39","9","105","true"
,,,,,,,,"40","2","105","true"
,,,,,,,,"41","4","105","true"
,,,,,,,,"42","6","105","true"
,,,,,,,,"43","24","105","true"
,,,,,,,,"44","2","105","true"
,,,,,,,,"45","4","105","true"
,,,,,,,,"46","3","105","true"
,,,,,,,,"47","1","105","true"
,,,,,,,,"48","5","105","true"
,,,,,,,,"49","2","105","true"
,,,,,,,,"50","4","105","true"
,,,,,,,,"51","1","105","true"
,,,,,,,,"52","2","105","true"
,,,,,,,,"53","50","105","true"
,,,,,,,,"54","3","105","true"
,,,,,,,,"55","3","105","true"
,,,,,,,,"56","22","105","true"
,,,,,,,,"57","1","105","true"
,,,,,,,,"58","10","105","true"
,,,,,,,,"59","1","105","true"
,,,,,,,,"60","8","105","true"
,,,,,,,,"61","8","105","true"
,,,,,,,,"62","3","105","true"
,,,,,,,,"63","9","105","true"
,,,,,,,,"64","6","105","true"
,,,,,,,,"65","69","105","true"
,,,,,,,,"66","6","105","true"
,,,,,,,,"67","26","105","true"
,,,,,,,,"68","2","105","true"
,,,,,,,,"69","13","105","true"
,,,,,,,,"70","6","105","true"
,,,,,,,,"71","18","105","true"
,,,,,,,,"72","7","105","true"
,,,,,,,,"73","8","105","true"
,,,,,,,,"74","15","105","true"
,,,,,,,,"75","2","105","true"
,,,,,,,,"76","1","105","true"
,,,,,,,,"77","3","105","true"
,,,,,,,,"78","2","105","true"
,,,,,,,,"79","38","105","true"
,,,,,,,,"80","2","105","true"
,,,,,,,,"81","31","105","true"
,,,,,,,,"82","9","105","true"
,,,,,,,,"83","6","105","true"
,,,,,,,,"84","2","105","true"
,,,,,,,,"85","5","105","true"
,,,,,,,,"86","7","105","true"
,,,,,,,,"87","105","105","true"
,,,,,,,,"88","4","105","true"
,,,,,,,,"89","2","105","true"
,,,,,,,,"90","6","105","true"
,,,,,,,,"91","28","105","true"
,,,,,,,,"92","4","105","true"
,,,,,,,,"93","13","105","true"
,,,,,,,,"94","7","105","true"
,,,,,,,,"95","12","105","true"
,,,,,,,,"96","15","105","true"
,,,,,,,,"97","2","105","true"
,,,,,,,,"98","5","105","true"
,,,,,,,,"99","14","105","true"
,,,,,,,,"100","8","105","true"
,,,,,,,,"101","25","105","true"
,,,,,,,,"102","119","105","true"
,,,,,,,,"103","4","105","true"
,,,,,,,,"104","11","105","true"
,,,,,,,,"105","10","105","true"
,,,,,,,,"106","2","105","true"
,,,,,,,,"107","43","105","true"
,,,,,,,,"108","11","105","true"
,,,,,,,,"109","4","105","true"
,,,,,,,,"110","5","105","true"
,,,,,,,,"111","21","105","true"
,,,,,,,,"112","5","105","true"
,,,,,,,,"113","4","105","true"
