"x","y","color","pen down?","x","y","color","pen down?"
,,,,,,,,"0","143","105","true"
,,,,,,,,"1","99","105","true"
,,,,,,,,"2","54","105","true"
,,,,,,,,"3","23","105","true"
,,,,,,,,"4","28","105","true"
,,,,,,,,"5","6","105","true"
,,,,,,,,"6","61","105","true"
,,,,,,,,"7","30","105","true"
,,,,,,,,"8","11","105","true"
,,,,,,,,"9","5","105","true"
,,,,,,,,"10","14","105","true"
,,,,,,,,"11","9","105","true"
,,,,,,,,"12","9","105","true"
,,,,,,,,"13","153","105","true"
,,,,,,,,"14","2","105","true"
,,,,,,,,"15","44","105","true"
,,,,,,,,"16","8","105","true"
,,,,,,,,"17","14","105","true"
,,,,,,,,"18","39","105","true"
,,,,,,,,"19","45","105","true"
,,,,,,,,"20","14","105","true"
,,,,,,,,"21","10","105","true"
,,,,,,,,"22","10","105","true"
,,,,,,,,"23","49","105","true"
,,,,,,,,"24","14","105","true"
,,,,,,,,"25","13","105","true"
,,,,,,,,"26","8","105","true"
,,,,,,,,"27","14","105","true"
,,,,,,,,"28","7","105","true"
,,,,,,,,"29","5","105","true"
,,,,,,,,"30","12","105","true"
,,,,,,,,"31","4","105","true"
,,,,,,,,"32","4","105","true"
,,,,,,,,"33","24","105","true"
,,,,,,,,"34","24","105","true"
,,,,,,,,"35","146","105","true"
,,,,,,,,"36","17","105","true"
,,,,,,,,"37","30","105","true"
,,,,,,,,"38","1","105","true"
,,,,,,,,"39","8","105","true"
,,,,,,,,"40","5","105","true"
,,,,,,,,"41","59","105","true"
,,,,,,,,"42","3","105","true"
,,,,,,,,"43","11","105","true"
,,,,,,,,"44","6","105","true"
,,,,,,,,"45","20","105","true"
,,,,,,,,"46","17","105","true"
,,,,,,,,"47","41","105","true"
,,,,,,,,"48","26","105","true"
,,,,,,,,"49","16","105","true"
,,,,,,,,"50","4","105","true"
,,,,,,,,"51","45","105","true"
,,,,,,,,"52","13","105","true"
,,,,,,,,"53","20","105","true"
,,,,,,,,"54","4","105","true"
,,,,,,,,"55","25","105","true"
,,,,,,,,"56","2","105","true"
,,,,,,,,"57","4","105","true"
,,,,,,,,"58","13","105","true"
,,,,,,,,"59","1","105","true"
,,,,,,,,"60","7","105","true"
,,,,,,,,"61","3","105","true"
,,,,,,,,"62","7","105","true"
,,,,,,,,"63","8","105","true"
,,,,,,,,"64","10","105","true"
,,,,,,,,"65","8","105","true"
,,,,,,,,"66","7","105","true"
,,,,,,,,"67","7","105","true"
,,,,,,,,"68","1","105","true"
,,,,,,,,"69","5","105","true"
,,,,,,,,"70","1","105","true"
,,,,,,,,"71","33","105","true"
,,,,,,,,"72","20","105","true"
,,,,,,,,"73","6","105","true"
,,,,,,,,"74","13","105","true"
,,,,,,,,"75","81","105","true"
,,,,,,,,"76","56","105","true"
,,,,,,,,"77","10","105","true"
,,,,,,,,"78","9","105","true"
,,,,,,,,"79","2","105","true"
,,,,,,,,"80","5","105","true"
,,,,,,,,"81","5","105","true"
,,,,,,,,"82","9","105","true"
,,,,,,,,"83","2","105","true"
,,,,,,,,"84","11","105","true"
,,,,,,,,"85","2","105","true"
,,,,,,,,"86","8","105","true"
,,,,,,,,"87","3","105","true"
,,,,,,,,"88","7","105","true"
,,,,,,,,"89","6","105","true"
,,,,,,,,"90","66","105","true"
,,,,,,,,"91","8","105","true"
,,,,,,,,"92","2","105","true"
,,,,,,,,"93","16","105","true"
,,,,,,,,"94","30","105","true"
,,,,,,,,"95","31","105","true"
,,,,,,,,"96","48","105","true"
,,,,,,,,"97","34","105","true"
,,,,,,,,"98","1","105","true"
,,,,,,,,"99","3","105","true"
,,,,,,,,"100","4","105","true"
,,,,,,,,"101","7","105","true"
,,,,,,,,"102","23","105","true"
,,,,,,,,"103","60","105","true"
,,,,,,,,"104","20","105","true"
,,,,,,,,"105","37","105","true"
,,,,,,,,"106","14","105","true"
,,,,,,,,"107","5","105","true"
,,,,,,,,"108","10","105","true"
,,,,,,,,"109","1","105","true"
,,,,,,,,"110","21","105","true"
,,,,,,,,"111","12","105","true"
,,,,,,,,"112","13","105","true"
,,,,,,,,"113","2","105","true"
,,,,,,,,"114","4","105","true"
,,,,,,,,"115","22","105","true"
,,,,,,,,"116","3","105","true"
,,,,,,,,"117","4","105","true"
,,,,,,,,"118","10","105","true"
,,,,,,,,"119","10","105","true"
,,,,,,,,"120","4","105","true"
,,,,,,,,"121","4","105","true"
,,,,,,,,"122","1","105","true"
,,,,,,,,"123","3","105","true"
,,,,,,,,"124","3","105","true"
,,,,,,,,"125","9","105","true"
,,,,,,,,"126","2","105","true"
,,,,,,,,"127","1","105","true"
