"x","y","color","pen down?","x","y","color","pen down?"
,,,,,,,,"0","5","105","true"
,,,,,,,,"1","47","105","true"
,,,,,,,,"2","11","105","true"
,,,,,,,,"3","34","105","true"
,,,,,,,,"4","38","105","true"
,,,,,,,,"5","22","105","true"
,,,,,,,,"6","61","105","true"
,,,,,,,,"7","10","105","true"
,,,,,,,,"8","57","105","true"
,,,,,,,,"9","27","105","true"
,,,,,,,,"10","3","105","true"
,,,,,,,,"11","36","105","true"
,,,,,,,,"12","24","105","true"
,,,,,,,,"13","2","105","true"
,,,,,,,,"14","222","105","true"
,,,,,,,,"15","32","105","true"
,,,,,,,,"16","4","105","true"
,,,,,,,,"17","22","105","true"
,,,,,,,,"18","5","105","true"
,,,,,,,,"19","5","105","true"
,,,,,,,,"20","5","105","true"
,,,,,,,,"21","15","105","true"
,,,,,,,,"22","4","105","true"
,,,,,,,,"23","4","105","true"
,,,,,,,,"24","4","105","true"
,,,,,,,,"25","1","105","true"
,,,,,,,,"26","4","105","true"
,,,,,,,,"27","9","105","true"
,,,,,,,,"28","4","105","true"
,,,,,,,,"29","15","105","true"
,,,,,,,,"30","13","105","true"
,,,,,,,,"31","10","105","true"
,,,,,,,,"32","2","105","true"
,,,,,,,,"33","4","105","true"
,,,,,,,,"34","6","105","true"
,,,,,,,,"35","4","105","true"
,,,,,,,,"36","7","105","true"
,,,,,,,,"37","53","105","true"
,,,,,,,,"38","15","105","true"
,,,,,,,,"39","3","105","true"
,,,,,,,,"40","21","105","true"
,,,,,,,,"41","1","105","true"
,,,,,,,,"42","4","105","true"
,,,,,,,,"43","1","105","true"
,,,,,,,,"44","7","105","true"
,,,,,,,,"45","10","105","true"
,,,,,,,,"46","3","105","true"
,,,,,,,,"47","12","105","true"
,,,,,,,,"48","4","105","true"
,,,,,,,,"49","28","105","true"
,,,,,,,,"50","15","105","true"
,,,,,,,,"51","1","105","true"
,,,,,,,,"52","31","105","true"
,,,,,,,,"53","5","105","true"
,,,,,,,,"54","3","105","true"
,,,,,,,,"55","9","105","true"
,,,,,,,,"56","13","105","true"
,,,,,,,,"57","13","105","true"
,,,,,,,,"58","11","105","true"
,,,,,,,,"59","9","105","true"
,,,,,,,,"60","17","105","true"
,,,,,,,,"61","9","105","true"
,,,,,,,,"62","3","105","true"
,,,,,,,,"63","5","105","true"
,,,,,,,,"64","10","105","true"
,,,,,,,,"65","11","105","true"
